Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-526.8041	-554.8013	27.99718	1.5728	4.514539	0.09156916	0.803427	0.196573	2.043526
6	-524.9183	-552.4196	27.50131	1.8316	5.348866	0.09156916	0.739403	0.260597	2.043526
12	-529.7724	-555.1344	25.36192	1.31995	10.19452	0.07181364	0.760662	0.239338	3.14635
18	-524.4621	-551.9863	27.52421	1.247252	4.19051	0.09602847	0.760662	0.239338	2.605474
24	-536.2218	-560.288	24.06623	0.6984548	4.403116	0.2149713	0.760662	0.239338	4.658111
30	-536.3753	-563.6578	27.28249	1.735405	3.106979	0.2890427	0.314937	0.685063	2.317062
36	-542.9861	-569.3613	26.37524	1.735405	1.766869	0.8339039	0.24474	0.75526	2.765978
42	-537.4919	-556.7195	19.22754	4.871532	7.528441	24.01183	0.208481	0.791519	0.2070785
48	-536.2201	-556.1879	19.96783	4.742239	5.227519	22.97734	0.446363	0.553637	0.2070785
54	-530.2404	-556.4289	26.18849	1.149901	4.315873	0.3321512	0.167438	0.832562	3.022996
60	-532.2565	-559.2434	26.9869	1.686453	4.473121	0.3321512	0.545974	0.454026	2.163811
66	-538.1219	-565.1079	26.986	2.057309	16.6855	0.1001782	0.545974	0.454026	0.8326518
72	-545.3623	-570.2762	24.91387	0.8928661	7.554574	0.6088637	0.374547	0.625453	3.167923
78	-537.6556	-562.5813	24.92571	1.477068	5.617226	0.5041233	0.299556	0.700444	3.167923
84	-532.1914	-557.0437	24.85228	1.019843	16.79354	0.1303566	0.205431	0.794569	2.992024
90	-529.8157	-554.0537	24.23797	1.632019	37.41483	0.1505353	0.259705	0.740295	2.042479
96	-533.8633	-558.2399	24.37667	1.661519	26.66311	0.3018215	0.294953	0.705047	2.066393
102	-537.6196	-560.5975	22.97791	1.888136	26.66311	0.3018215	0.243576	0.756424	2.805323
108	-529.8605	-555.6575	25.79704	1.662312	14.406	0.1413365	0.243576	0.756424	2.139834
114	-531.045	-558.2492	27.20419	1.720827	4.417518	0.1264451	0.455467	0.544533	2.387239
120	-537.0267	-564.8776	27.8509	1.705717	2.055804	0.4648354	0.444858	0.555142	2.067006
126	-531.0641	-559.0053	27.94128	1.42157	2.134074	0.4648354	0.207479	0.792521	2.164887
132	-527.6235	-556.3868	28.76322	1.568016	3.503264	0.2471301	0.476751	0.523249	1.373467
138	-525.5829	-553.4988	27.91585	1.191946	2.550854	0.2471301	0.441021	0.558979	2.483393
144	-536.8267	-564.1843	27.35765	1.57281	6.059893	0.5509097	0.176489	0.823511	1.405994
150	-528.0744	-556.8582	28.78379	1.951439	3.232319	0.1434416	0.455871	0.544129	1.387438
156	-531.07	-557.691	26.62099	1.300233	3.232319	0.2860514	0.282057	0.717943	2.967158
162	-533.712	-562.1723	28.46029	1.792183	3.83644	0.2499454	0.714973	0.285027	1.33464
168	-535.1574	-564.1695	29.01214	1.792183	2.074152	0.1511964	0.538955	0.461045	1.721677
174	-523.1067	-551.1464	28.03963	1.37232	6.062093	0.1743055	0.658273	0.341727	1.652663
180	-523.6826	-549.2633	25.58067	0.876882	7.287978	0.1743055	0.477879	0.522121	3.347013
186	-527.4494	-552.4651	25.01568	1.488077	11.2164	0.1160244	0.477879	0.522121	3.046989
192	-522.6985	-550.9545	28.25598	1.759722	3.07142	0.2571265	0.164749	0.835251	1.71442
198	-523.151	-552.236	29.08503	2.018093	3.07142	0.08703569	0.445429	0.554571	1.327015
204	-523.5826	-552.032	28.44942	2.018093	2.819621	0.2007416	0.601986	0.398014	1.579879
210	-533.9976	-561.2775	27.2799	0.9096331	6.77897	0.1705669	0.484544	0.515456	2.367917
216	-534.3333	-560.143	25.8097	1.225659	6.77897	0.2388622	0.165266	0.834734	2.95468
222	-526.3963	-553.6209	27.22468	1.814586	4.686947	0.1481855	0.538637	0.461363	2.211084
228	-526.6306	-554.2342	27.6036	2.132134	6.736507	0.1569398	0.58017	0.41983	1.336135
234	-529.3468	-556.6509	27.30406	1.622653	8.706485	0.1810215	0.498132	0.501868	1.596524
240	-529.5644	-556.9578	27.39337	1.71133	4.933186	0.3863899	0.277317	0.722683	1.704835
246	-530.0369	-557.54	27.5031	1.57311	5.034513	0.3863899	0.305597	0.694403	1.704835
252	-525.5362	-553.5833	28.04715	1.57311	5.034513	0.2102341	0.530804	0.469196	1.614361
258	-527.6607	-554.7146	27.05387	2.00626	12.72214	0.06685123	0.531335	0.468665	1.378357
264	-532.1645	-556.808	24.64352	1.350016	7.994102	0.2803252	0.0920079	0.907992	3.363875
270	-527.6875	-553.0827	25.3952	0.7910349	10.5153	0.1258462	0.699799	0.300201	3.274038
276	-530.7859	-558.2715	27.48569	0.8089779	4.655301	0.1238191	0.813078	0.186922	2.740296
282	-528.8227	-554.3368	25.51418	1.568746	8.326447	0.1248443	0.263776	0.736224	2.958956
288	-529.5246	-556.9924	27.4678	1.029814	5.060933	0.2742903	0.560073	0.439927	2.253147
294	-531.4736	-555.7017	24.22813	0.971797	5.722202	0.2293584	0.0272811	0.972719	4.182578
300	-526.9817	-555.7792	28.7975	1.96368	4.154027	0.158618	0.368466	0.631534	1.035511
306	-530.4238	-558.6362	28.21243	1.869703	4.872891	0.158618	0.489889	0.510111	1.424793
312	-532.1439	-559.2537	27.10978	1.944644	2.669773	1.005195	0.196238	0.803762	1.718298
318	-534.2267	-560.8531	26.62644	1.778005	3.167412	1.51726	0.0716417	0.928358	1.718298
324	-521.601	-549.9514	28.35043	1.632409	5.512569	0.1393459	0.622268	0.377732	1.419411
330	-527.8738	-554.8783	27.00449	1.875238	5.932588	0.3716607	0.524679	0.475321	1.699228
336	-533.9336	-558.2013	24.26768	1.458531	21.50364	0.357087	0.229899	0.770101	2.437131
342	-534.6288	-563.6767	29.04795	2.615548	3.536948	0.06618796	0.516044	0.483956	0.6366733
348	-544.5965	-573.2319	28.63538	2.386572	2.915979	0.1865593	0.330278	0.669722	1.139762
354	-525.8058	-554.3928	28.58703	2.029881	3.922011	0.1865593	0.184619	0.815381	1.156021
360	-527.9358	-554.1482	26.21237	1.818597	3.922011	0.1501672	0.336175	0.663825	2.982976
366	-522.9429	-550.1539	27.21098	1.053711	2.92764	0.1956451	0.336175	0.663825	2.982976
372	-528.4584	-555.5596	27.10124	1.020506	3.66492	0.1716616	0.418008	0.581992	2.939067
378	-529.1879	-556.0624	26.87444	1.395479	3.66492	0.3994897	0.392588	0.607412	2.504021
384	-525.795	-552.8696	27.07454	1.250568	6.958518	0.1502605	0.666155	0.333845	2.300723
